Team;Year;Attemp2pt;Success2pt;Attemptkick;Successkick
DEN ; 2013 ; 0 ; 0 ; 1 ; 1
DEN ; 2013 ; 0 ; 0 ; 1 ; 1
DEN ; 2013 ; 0 ; 0 ; 1 ; 1
DEN ; 2013 ; 0 ; 0 ; 1 ; 1
KC ; 2013 ; 0 ; 0 ; 1 ; 1
MIN ; 2013 ; 0 ; 0 ; 1 ; 1
CHI ; 2013 ; 0 ; 0 ; 1 ; 1
CHI ; 2013 ; 0 ; 0 ; 1 ; 1
MIN ; 2013 ; 0 ; 0 ; 1 ; 1
MIA ; 2013 ; 0 ; 0 ; 1 ; 1
MIA ; 2013 ; 0 ; 0 ; 1 ; 1
PHI ; 2013 ; 0 ; 0 ; 1 ; 1
ARI ; 2013 ; 0 ; 0 ; 1 ; 1
PHI ; 2013 ; 0 ; 0 ; 1 ; 1
PHI ; 2013 ; 0 ; 0 ; 1 ; 1
ARI ; 2013 ; 0 ; 0 ; 1 ; 1
ARI ; 2013 ; 0 ; 0 ; 1 ; 1
BUF ; 2013 ; 0 ; 0 ; 1 ; 1
BUF ; 2013 ; 0 ; 0 ; 1 ; 1
ATL ; 2013 ; 0 ; 0 ; 1 ; 1
ATL ; 2013 ; 0 ; 0 ; 1 ; 1
ATL ; 2013 ; 0 ; 0 ; 1 ; 1
BUF ; 2013 ; 0 ; 0 ; 1 ; 1
BUF ; 2013 ; 0 ; 0 ; 1 ; 1
ATL ; 2013 ; 0 ; 0 ; 1 ; 1
SF ; 2013 ; 0 ; 0 ; 1 ; 1
SF ; 2013 ; 0 ; 0 ; 1 ; 1
STL ; 2013 ; 0 ; 0 ; 1 ; 1
HOU ; 2013 ; 0 ; 0 ; 1 ; 1
NE ; 2013 ; 0 ; 0 ; 1 ; 1
HOU ; 2013 ; 0 ; 0 ; 1 ; 1
NE ; 2013 ; 0 ; 0 ; 1 ; 1
NE ; 2013 ; 0 ; 0 ; 1 ; 1
HOU ; 2013 ; 0 ; 0 ; 1 ; 1
NE ; 2013 ; 0 ; 0 ; 1 ; 1
HOU ; 2013 ; 0 ; 0 ; 1 ; 1
CIN ; 2013 ; 0 ; 0 ; 1 ; 1
SD ; 2013 ; 0 ; 0 ; 1 ; 1
CIN ; 2013 ; 0 ; 0 ; 1 ; 1
WAS ; 2013 ; 0 ; 0 ; 1 ; 1
WAS ; 2013 ; 0 ; 0 ; 1 ; 1
NYG ; 2013 ; 0 ; 0 ; 1 ; 1
NYG ; 2013 ; 0 ; 0 ; 1 ; 1
NYG ; 2013 ; 0 ; 0 ; 1 ; 1
SEA ; 2013 ; 0 ; 0 ; 1 ; 1
SEA ; 2013 ; 0 ; 0 ; 1 ; 1
NO ; 2013 ; 0 ; 0 ; 1 ; 1
SEA ; 2013 ; 0 ; 0 ; 1 ; 1
SEA ; 2013 ; 0 ; 0 ; 1 ; 1
JAC ; 2013 ; 0 ; 0 ; 1 ; 1
JAC ; 2013 ; 0 ; 0 ; 1 ; 1
HOU ; 2013 ; 0 ; 0 ; 1 ; 1
JAC ; 2013 ; 0 ; 0 ; 1 ; 1
HOU ; 2013 ; 0 ; 0 ; 1 ; 1
BAL ; 2013 ; 0 ; 0 ; 1 ; 1
MIN ; 2013 ; 1 ; 0 ; 0 ; 0
BAL ; 2013 ; 1 ; 1 ; 0 ; 0
MIN ; 2013 ; 0 ; 0 ; 1 ; 1
BAL ; 2013 ; 0 ; 0 ; 1 ; 1
MIN ; 2013 ; 0 ; 0 ; 1 ; 1
BAL ; 2013 ; 0 ; 0 ; 1 ; 1
CIN ; 2013 ; 0 ; 0 ; 1 ; 1
CIN ; 2013 ; 0 ; 0 ; 1 ; 1
CIN ; 2013 ; 0 ; 0 ; 1 ; 1
IND ; 2013 ; 0 ; 0 ; 1 ; 1
IND ; 2013 ; 0 ; 0 ; 1 ; 1
CIN ; 2013 ; 0 ; 0 ; 1 ; 1
CIN ; 2013 ; 0 ; 0 ; 1 ; 1
IND ; 2013 ; 0 ; 0 ; 1 ; 1
CIN ; 2013 ; 0 ; 0 ; 1 ; 1
IND ; 2013 ; 0 ; 0 ; 1 ; 1
CLE ; 2013 ; 1 ; 0 ; 0 ; 0
CLE ; 2013 ; 0 ; 0 ; 1 ; 1
NE ; 2013 ; 1 ; 1 ; 0 ; 0
CLE ; 2013 ; 0 ; 0 ; 1 ; 1
NE ; 2013 ; 0 ; 0 ; 1 ; 1
NE ; 2013 ; 1 ; 0 ; 0 ; 0
NYJ ; 2013 ; 0 ; 0 ; 1 ; 1
NYJ ; 2013 ; 0 ; 0 ; 1 ; 1
OAK ; 2013 ; 0 ; 0 ; 1 ; 1
NYJ ; 2013 ; 0 ; 0 ; 1 ; 1
OAK ; 2013 ; 0 ; 0 ; 1 ; 1
NYJ ; 2013 ; 0 ; 0 ; 1 ; 1
OAK ; 2013 ; 0 ; 0 ; 1 ; 1
NO ; 2013 ; 0 ; 0 ; 1 ; 1
NO ; 2013 ; 0 ; 0 ; 1 ; 1
NO ; 2013 ; 0 ; 0 ; 1 ; 1
NO ; 2013 ; 0 ; 0 ; 1 ; 1
CAR ; 2013 ; 0 ; 0 ; 1 ; 1
DET ; 2013 ; 1 ; 1 ; 0 ; 0
DET ; 2013 ; 1 ; 0 ; 0 ; 0
PHI ; 2013 ; 1 ; 0 ; 0 ; 0
PHI ; 2013 ; 1 ; 1 ; 0 ; 0
DET ; 2013 ; 0 ; 0 ; 1 ; 0
PHI ; 2013 ; 1 ; 1 ; 0 ; 0
PHI ; 2013 ; 1 ; 0 ; 0 ; 0
PHI ; 2013 ; 1 ; 0 ; 0 ; 0
PIT ; 2013 ; 0 ; 0 ; 1 ; 1
MIA ; 2013 ; 0 ; 0 ; 1 ; 1
MIA ; 2013 ; 0 ; 0 ; 1 ; 1
PIT ; 2013 ; 0 ; 0 ; 1 ; 1
PIT ; 2013 ; 0 ; 0 ; 1 ; 1
MIA ; 2013 ; 0 ; 0 ; 1 ; 1
PIT ; 2013 ; 0 ; 0 ; 1 ; 1
TB ; 2013 ; 0 ; 0 ; 1 ; 1
TB ; 2013 ; 0 ; 0 ; 1 ; 1
TB ; 2013 ; 0 ; 0 ; 1 ; 1
KC ; 2013 ; 0 ; 0 ; 1 ; 1
KC ; 2013 ; 0 ; 0 ; 1 ; 1
KC ; 2013 ; 0 ; 0 ; 1 ; 1
KC ; 2013 ; 0 ; 0 ; 1 ; 1
WAS ; 2013 ; 0 ; 0 ; 1 ; 1
KC ; 2013 ; 0 ; 0 ; 1 ; 1
KC ; 2013 ; 0 ; 0 ; 1 ; 1
TEN ; 2013 ; 0 ; 0 ; 1 ; 1
DEN ; 2013 ; 0 ; 0 ; 1 ; 1
TEN ; 2013 ; 0 ; 0 ; 1 ; 1
TEN ; 2013 ; 0 ; 0 ; 1 ; 1
DEN ; 2013 ; 0 ; 0 ; 1 ; 1
DEN ; 2013 ; 0 ; 0 ; 1 ; 1
DEN ; 2013 ; 0 ; 0 ; 1 ; 1
TEN ; 2013 ; 0 ; 0 ; 1 ; 1
DEN ; 2013 ; 0 ; 0 ; 1 ; 1
DEN ; 2013 ; 0 ; 0 ; 1 ; 1
ARI ; 2013 ; 0 ; 0 ; 1 ; 1
ARI ; 2013 ; 0 ; 0 ; 1 ; 1
ARI ; 2013 ; 0 ; 0 ; 1 ; 1
STL ; 2013 ; 0 ; 0 ; 1 ; 1
ARI ; 2013 ; 0 ; 0 ; 1 ; 1
SD ; 2013 ; 0 ; 0 ; 1 ; 1
SD ; 2013 ; 0 ; 0 ; 1 ; 1
SD ; 2013 ; 0 ; 0 ; 1 ; 1
NYG ; 2013 ; 0 ; 0 ; 1 ; 1
SD ; 2013 ; 0 ; 0 ; 1 ; 1
NYG ; 2013 ; 0 ; 0 ; 1 ; 1
SEA ; 2013 ; 0 ; 0 ; 1 ; 1
SEA ; 2013 ; 0 ; 0 ; 1 ; 1
SF ; 2013 ; 0 ; 0 ; 1 ; 1
GB ; 2013 ; 0 ; 0 ; 1 ; 1
ATL ; 2013 ; 0 ; 0 ; 1 ; 1
ATL ; 2013 ; 0 ; 0 ; 1 ; 1
ATL ; 2013 ; 0 ; 0 ; 1 ; 1
GB ; 2013 ; 1 ; 0 ; 0 ; 0
DAL ; 2013 ; 0 ; 0 ; 1 ; 1
CHI ; 2013 ; 0 ; 0 ; 1 ; 1
CHI ; 2013 ; 0 ; 0 ; 1 ; 1
DAL ; 2013 ; 0 ; 0 ; 1 ; 1
CHI ; 2013 ; 0 ; 0 ; 1 ; 1
CHI ; 2013 ; 1 ; 1 ; 0 ; 0
CHI ; 2013 ; 0 ; 0 ; 1 ; 1
DAL ; 2013 ; 0 ; 0 ; 1 ; 1
DAL ; 2013 ; 0 ; 0 ; 1 ; 1
DEN ; 2013 ; 0 ; 0 ; 1 ; 1
SD ; 2013 ; 0 ; 0 ; 1 ; 1
SD ; 2013 ; 0 ; 0 ; 1 ; 1
SD ; 2013 ; 0 ; 0 ; 1 ; 1
DEN ; 2013 ; 0 ; 0 ; 1 ; 1
ATL ; 2013 ; 0 ; 0 ; 1 ; 1
ATL ; 2013 ; 0 ; 0 ; 1 ; 1
WAS ; 2013 ; 0 ; 0 ; 1 ; 1
WAS ; 2013 ; 0 ; 0 ; 1 ; 1
ATL ; 2013 ; 0 ; 0 ; 1 ; 1
WAS ; 2013 ; 1 ; 0 ; 0 ; 0
CLE ; 2013 ; 0 ; 0 ; 1 ; 1
CHI ; 2013 ; 0 ; 0 ; 1 ; 1
CHI ; 2013 ; 0 ; 0 ; 1 ; 1
CLE ; 2013 ; 0 ; 0 ; 1 ; 1
CLE ; 2013 ; 0 ; 0 ; 1 ; 1
CHI ; 2013 ; 0 ; 0 ; 1 ; 1
CHI ; 2013 ; 0 ; 0 ; 1 ; 1
CHI ; 2013 ; 0 ; 0 ; 1 ; 1
CLE ; 2013 ; 0 ; 0 ; 1 ; 1
IND ; 2013 ; 0 ; 0 ; 1 ; 1
IND ; 2013 ; 0 ; 0 ; 1 ; 1
JAC ; 2013 ; 0 ; 0 ; 1 ; 1
BUF ; 2013 ; 0 ; 0 ; 1 ; 1
BUF ; 2013 ; 0 ; 0 ; 1 ; 1
JAC ; 2013 ; 0 ; 0 ; 1 ; 1
BUF ; 2013 ; 0 ; 0 ; 1 ; 1
NE ; 2013 ; 0 ; 0 ; 1 ; 1
MIA ; 2013 ; 0 ; 0 ; 1 ; 1
MIA ; 2013 ; 0 ; 0 ; 1 ; 1
NE ; 2013 ; 0 ; 0 ; 1 ; 1
MIA ; 2013 ; 0 ; 0 ; 1 ; 1
MIN ; 2013 ; 0 ; 0 ; 1 ; 1
MIN ; 2013 ; 0 ; 0 ; 1 ; 1
MIN ; 2013 ; 0 ; 0 ; 1 ; 1
PHI ; 2013 ; 0 ; 0 ; 1 ; 1
PHI ; 2013 ; 1 ; 0 ; 0 ; 0
MIN ; 2013 ; 0 ; 0 ; 1 ; 1
MIN ; 2013 ; 0 ; 0 ; 1 ; 1
PHI ; 2013 ; 1 ; 1 ; 0 ; 0
MIN ; 2013 ; 0 ; 0 ; 1 ; 1
SEA ; 2013 ; 0 ; 0 ; 1 ; 1
SEA ; 2013 ; 0 ; 0 ; 1 ; 1
STL ; 2013 ; 0 ; 0 ; 1 ; 1
STL ; 2013 ; 0 ; 0 ; 1 ; 1
STL ; 2013 ; 0 ; 0 ; 1 ; 1
NO ; 2013 ; 1 ; 0 ; 0 ; 0
NO ; 2013 ; 0 ; 0 ; 1 ; 1
SF ; 2013 ; 0 ; 0 ; 1 ; 1
SF ; 2013 ; 0 ; 0 ; 1 ; 1
TB ; 2013 ; 0 ; 0 ; 1 ; 1
TB ; 2013 ; 0 ; 0 ; 1 ; 1
SF ; 2013 ; 0 ; 0 ; 1 ; 1
ARI ; 2013 ; 0 ; 0 ; 1 ; 1
TEN ; 2013 ; 0 ; 0 ; 1 ; 1
TEN ; 2013 ; 0 ; 0 ; 1 ; 1
ARI ; 2013 ; 0 ; 0 ; 1 ; 1
ARI ; 2013 ; 0 ; 0 ; 1 ; 1
ARI ; 2013 ; 0 ; 0 ; 1 ; 1
TEN ; 2013 ; 0 ; 0 ; 1 ; 1
TEN ; 2013 ; 0 ; 0 ; 1 ; 1
CAR ; 2013 ; 0 ; 0 ; 1 ; 1
NYJ ; 2013 ; 0 ; 0 ; 1 ; 1
CAR ; 2013 ; 0 ; 0 ; 1 ; 1
CAR ; 2013 ; 0 ; 0 ; 1 ; 1
NYJ ; 2013 ; 0 ; 0 ; 1 ; 1
KC ; 2013 ; 0 ; 0 ; 1 ; 1
KC ; 2013 ; 0 ; 0 ; 1 ; 1
KC ; 2013 ; 0 ; 0 ; 1 ; 1
OAK ; 2013 ; 0 ; 0 ; 1 ; 1
KC ; 2013 ; 0 ; 0 ; 1 ; 1
KC ; 2013 ; 0 ; 0 ; 1 ; 1
OAK ; 2013 ; 0 ; 0 ; 1 ; 1
OAK ; 2013 ; 0 ; 0 ; 1 ; 1
OAK ; 2013 ; 0 ; 0 ; 1 ; 1
KC ; 2013 ; 0 ; 0 ; 1 ; 1
KC ; 2013 ; 0 ; 0 ; 1 ; 1
KC ; 2013 ; 0 ; 0 ; 1 ; 1
DAL ; 2013 ; 0 ; 0 ; 1 ; 1
DAL ; 2013 ; 0 ; 0 ; 1 ; 1
GB ; 2013 ; 0 ; 0 ; 1 ; 1
GB ; 2013 ; 0 ; 0 ; 1 ; 1
GB ; 2013 ; 0 ; 0 ; 1 ; 1
DAL ; 2013 ; 0 ; 0 ; 1 ; 1
GB ; 2013 ; 0 ; 0 ; 1 ; 1
GB ; 2013 ; 1 ; 0 ; 0 ; 0
PIT ; 2013 ; 0 ; 0 ; 1 ; 1
PIT ; 2013 ; 0 ; 0 ; 1 ; 1
PIT ; 2013 ; 0 ; 0 ; 1 ; 1
CIN ; 2013 ; 0 ; 0 ; 1 ; 1
CIN ; 2013 ; 0 ; 0 ; 1 ; 1
CIN ; 2013 ; 1 ; 0 ; 0 ; 0
DET ; 2013 ; 0 ; 0 ; 1 ; 1
DET ; 2013 ; 1 ; 0 ; 0 ; 0
BUF ; 2013 ; 0 ; 0 ; 1 ; 1
CAR ; 2013 ; 0 ; 0 ; 1 ; 1
NO ; 2013 ; 0 ; 0 ; 1 ; 1
CAR ; 2013 ; 0 ; 0 ; 1 ; 1
CIN ; 2013 ; 0 ; 0 ; 1 ; 1
MIN ; 2013 ; 0 ; 0 ; 1 ; 1
CIN ; 2013 ; 0 ; 0 ; 1 ; 1
CIN ; 2013 ; 0 ; 0 ; 1 ; 1
CIN ; 2013 ; 0 ; 0 ; 1 ; 1
CIN ; 2013 ; 0 ; 0 ; 1 ; 1
CIN ; 2013 ; 0 ; 0 ; 1 ; 1
MIN ; 2013 ; 0 ; 0 ; 1 ; 1
DEN ; 2013 ; 0 ; 0 ; 1 ; 1
HOU ; 2013 ; 0 ; 0 ; 1 ; 1
DEN ; 2013 ; 0 ; 0 ; 1 ; 1
DEN ; 2013 ; 0 ; 0 ; 1 ; 1
DEN ; 2013 ; 0 ; 0 ; 1 ; 1
JAC ; 2013 ; 0 ; 0 ; 1 ; 1
JAC ; 2013 ; 0 ; 0 ; 1 ; 0
TEN ; 2013 ; 0 ; 0 ; 1 ; 1
TEN ; 2013 ; 0 ; 0 ; 1 ; 1
KC ; 2013 ; 0 ; 0 ; 1 ; 1
IND ; 2013 ; 0 ; 0 ; 1 ; 1
IND ; 2013 ; 0 ; 0 ; 1 ; 1
CLE ; 2013 ; 0 ; 0 ; 1 ; 1
NYJ ; 2013 ; 0 ; 0 ; 1 ; 1
NYJ ; 2013 ; 0 ; 0 ; 1 ; 1
NYJ ; 2013 ; 0 ; 0 ; 1 ; 1
PHI ; 2013 ; 0 ; 0 ; 1 ; 1
PHI ; 2013 ; 0 ; 0 ; 1 ; 1
PHI ; 2013 ; 0 ; 0 ; 1 ; 1
PHI ; 2013 ; 0 ; 0 ; 1 ; 1
CHI ; 2013 ; 1 ; 1 ; 0 ; 0
PHI ; 2013 ; 0 ; 0 ; 1 ; 1
PHI ; 2013 ; 0 ; 0 ; 1 ; 1
PHI ; 2013 ; 0 ; 0 ; 1 ; 1
TB ; 2013 ; 0 ; 0 ; 1 ; 1
STL ; 2013 ; 0 ; 0 ; 1 ; 1
STL ; 2013 ; 0 ; 0 ; 1 ; 1
DAL ; 2013 ; 0 ; 0 ; 1 ; 1
DAL ; 2013 ; 0 ; 0 ; 1 ; 1
WAS ; 2013 ; 0 ; 0 ; 1 ; 1
WAS ; 2013 ; 0 ; 0 ; 1 ; 1
DAL ; 2013 ; 0 ; 0 ; 1 ; 1
NYG ; 2013 ; 0 ; 0 ; 1 ; 1
DET ; 2013 ; 0 ; 0 ; 1 ; 1
DET ; 2013 ; 1 ; 1 ; 0 ; 0
NYG ; 2013 ; 0 ; 0 ; 1 ; 1
SEA ; 2013 ; 0 ; 0 ; 1 ; 1
ARI ; 2013 ; 1 ; 1 ; 0 ; 0
GB ; 2013 ; 0 ; 0 ; 1 ; 1
PIT ; 2013 ; 0 ; 0 ; 1 ; 1
GB ; 2013 ; 0 ; 0 ; 1 ; 1
PIT ; 2013 ; 0 ; 0 ; 1 ; 1
GB ; 2013 ; 0 ; 0 ; 1 ; 1
PIT ; 2013 ; 0 ; 0 ; 1 ; 1
PIT ; 2013 ; 0 ; 0 ; 1 ; 1
GB ; 2013 ; 0 ; 0 ; 1 ; 1
PIT ; 2013 ; 0 ; 0 ; 1 ; 1
OAK ; 2013 ; 0 ; 0 ; 1 ; 1
SD ; 2013 ; 0 ; 0 ; 1 ; 1
SD ; 2013 ; 0 ; 0 ; 1 ; 1
NE ; 2013 ; 0 ; 0 ; 1 ; 1
NE ; 2013 ; 0 ; 0 ; 1 ; 1
BAL ; 2013 ; 0 ; 0 ; 1 ; 1
NE ; 2013 ; 0 ; 0 ; 1 ; 1
NE ; 2013 ; 0 ; 0 ; 1 ; 1
NE ; 2013 ; 0 ; 0 ; 1 ; 1
ATL ; 2013 ; 0 ; 0 ; 1 ; 1
SF ; 2013 ; 0 ; 0 ; 1 ; 1
SF ; 2013 ; 0 ; 0 ; 1 ; 1
ATL ; 2013 ; 0 ; 0 ; 1 ; 1
SF ; 2013 ; 0 ; 0 ; 1 ; 1
ATL ; 2013 ; 0 ; 0 ; 1 ; 1
SF ; 2013 ; 0 ; 0 ; 1 ; 1
ATL ; 2013 ; 0 ; 0 ; 1 ; 1
CAR ; 2013 ; 0 ; 0 ; 1 ; 1
CAR ; 2013 ; 0 ; 0 ; 1 ; 1
ATL ; 2013 ; 0 ; 0 ; 1 ; 1
CAR ; 2013 ; 0 ; 0 ; 1 ; 1
CHI ; 2013 ; 0 ; 0 ; 1 ; 1
GB ; 2013 ; 0 ; 0 ; 1 ; 1
CHI ; 2013 ; 0 ; 0 ; 1 ; 1
GB ; 2013 ; 0 ; 0 ; 1 ; 1
CHI ; 2013 ; 0 ; 0 ; 1 ; 1
CHI ; 2013 ; 0 ; 0 ; 1 ; 1
GB ; 2013 ; 0 ; 0 ; 1 ; 1
GB ; 2013 ; 1 ; 0 ; 0 ; 0
CIN ; 2013 ; 0 ; 0 ; 1 ; 1
CIN ; 2013 ; 0 ; 0 ; 1 ; 1
BAL ; 2013 ; 1 ; 1 ; 0 ; 0
CIN ; 2013 ; 0 ; 0 ; 1 ; 1
CIN ; 2013 ; 0 ; 0 ; 1 ; 1
PHI ; 2013 ; 0 ; 0 ; 1 ; 1
DAL ; 2013 ; 0 ; 0 ; 1 ; 1
PHI ; 2013 ; 0 ; 0 ; 1 ; 1
PHI ; 2013 ; 0 ; 0 ; 1 ; 1
DAL ; 2013 ; 1 ; 0 ; 0 ; 0
IND ; 2013 ; 0 ; 0 ; 1 ; 1
IND ; 2013 ; 0 ; 0 ; 1 ; 1
IND ; 2013 ; 0 ; 0 ; 1 ; 1
JAC ; 2013 ; 0 ; 0 ; 1 ; 1
MIA ; 2013 ; 0 ; 0 ; 1 ; 1
NYJ ; 2013 ; 0 ; 0 ; 1 ; 1
NYJ ; 2013 ; 0 ; 0 ; 1 ; 1
MIN ; 2013 ; 0 ; 0 ; 1 ; 1
DET ; 2013 ; 0 ; 0 ; 1 ; 1
MIN ; 2013 ; 0 ; 0 ; 1 ; 1
NE ; 2013 ; 0 ; 0 ; 1 ; 1
BUF ; 2013 ; 0 ; 0 ; 1 ; 1
NE ; 2013 ; 1 ; 1 ; 0 ; 0
BUF ; 2013 ; 0 ; 0 ; 1 ; 1
NE ; 2013 ; 0 ; 0 ; 1 ; 1
NO ; 2013 ; 0 ; 0 ; 1 ; 1
TB ; 2013 ; 0 ; 0 ; 1 ; 1
NO ; 2013 ; 0 ; 0 ; 1 ; 1
NO ; 2013 ; 0 ; 0 ; 1 ; 1
TB ; 2013 ; 0 ; 0 ; 1 ; 1
NO ; 2013 ; 0 ; 0 ; 1 ; 1
NO ; 2013 ; 0 ; 0 ; 1 ; 1
NO ; 2013 ; 0 ; 0 ; 1 ; 1
NYG ; 2013 ; 0 ; 0 ; 1 ; 1
NYG ; 2013 ; 0 ; 0 ; 1 ; 1
PIT ; 2013 ; 0 ; 0 ; 1 ; 1
PIT ; 2013 ; 0 ; 0 ; 1 ; 1
CLE ; 2013 ; 0 ; 0 ; 1 ; 1
HOU ; 2013 ; 0 ; 0 ; 1 ; 1
TEN ; 2013 ; 0 ; 0 ; 1 ; 1
SF ; 2013 ; 0 ; 0 ; 1 ; 1
SF ; 2013 ; 0 ; 0 ; 1 ; 1
ARI ; 2013 ; 0 ; 0 ; 1 ; 1
ARI ; 2013 ; 0 ; 0 ; 1 ; 1
DEN ; 2013 ; 0 ; 0 ; 1 ; 1
DEN ; 2013 ; 0 ; 0 ; 1 ; 1
DEN ; 2013 ; 0 ; 0 ; 1 ; 1
DEN ; 2013 ; 0 ; 0 ; 1 ; 1
OAK ; 2013 ; 0 ; 0 ; 1 ; 1
OAK ; 2013 ; 0 ; 0 ; 1 ; 1
KC ; 2013 ; 0 ; 0 ; 1 ; 1
SD ; 2013 ; 0 ; 0 ; 1 ; 1
KC ; 2013 ; 0 ; 0 ; 1 ; 1
SD ; 2013 ; 0 ; 0 ; 1 ; 1
KC ; 2013 ; 0 ; 0 ; 1 ; 1
SD ; 2013 ; 0 ; 0 ; 1 ; 1
SEA ; 2013 ; 0 ; 0 ; 1 ; 1
SEA ; 2013 ; 0 ; 0 ; 1 ; 1
SEA ; 2013 ; 0 ; 0 ; 1 ; 1
STL ; 2013 ; 1 ; 0 ; 0 ; 0
GB ; 2014 ; 0 ; 0 ; 1 ; 1
SEA ; 2014 ; 0 ; 0 ; 1 ; 1
SEA ; 2014 ; 0 ; 0 ; 1 ; 1
SEA ; 2014 ; 0 ; 0 ; 1 ; 1
GB ; 2014 ; 1 ; 0 ; 0 ; 0
SEA ; 2014 ; 0 ; 0 ; 1 ; 1
NO ; 2014 ; 0 ; 0 ; 1 ; 1
ATL ; 2014 ; 0 ; 0 ; 1 ; 1
NO ; 2014 ; 0 ; 0 ; 1 ; 1
ATL ; 2014 ; 0 ; 0 ; 1 ; 1
ATL ; 2014 ; 0 ; 0 ; 1 ; 1
NO ; 2014 ; 0 ; 0 ; 1 ; 1
ATL ; 2014 ; 0 ; 0 ; 1 ; 1
NO ; 2014 ; 0 ; 0 ; 1 ; 1
BAL ; 2014 ; 0 ; 0 ; 1 ; 1
BAL ; 2014 ; 1 ; 0 ; 0 ; 0
CIN ; 2014 ; 1 ; 1 ; 0 ; 0
CHI ; 2014 ; 0 ; 0 ; 1 ; 1
BUF ; 2014 ; 0 ; 0 ; 1 ; 1
BUF ; 2014 ; 0 ; 0 ; 1 ; 1
CHI ; 2014 ; 0 ; 0 ; 1 ; 1
WAS ; 2014 ; 0 ; 0 ; 1 ; 0
HOU ; 2014 ; 0 ; 0 ; 1 ; 1
HOU ; 2014 ; 0 ; 0 ; 1 ; 1
TEN ; 2014 ; 0 ; 0 ; 1 ; 1
TEN ; 2014 ; 0 ; 0 ; 1 ; 1
KC ; 2014 ; 0 ; 0 ; 1 ; 1
MIA ; 2014 ; 0 ; 0 ; 1 ; 1
NE ; 2014 ; 0 ; 0 ; 1 ; 1
NE ; 2014 ; 0 ; 0 ; 1 ; 1
MIA ; 2014 ; 0 ; 0 ; 1 ; 1
MIA ; 2014 ; 0 ; 0 ; 1 ; 1
OAK ; 2014 ; 0 ; 0 ; 1 ; 1
NYJ ; 2014 ; 0 ; 0 ; 1 ; 1
NYJ ; 2014 ; 1 ; 0 ; 0 ; 0
OAK ; 2014 ; 0 ; 0 ; 1 ; 1
JAC ; 2014 ; 0 ; 0 ; 1 ; 1
JAC ; 2014 ; 0 ; 0 ; 1 ; 1
PHI ; 2014 ; 0 ; 0 ; 1 ; 1
PHI ; 2014 ; 0 ; 0 ; 1 ; 1
PHI ; 2014 ; 0 ; 0 ; 1 ; 1
PHI ; 2014 ; 0 ; 0 ; 1 ; 1
PIT ; 2014 ; 0 ; 0 ; 1 ; 1
PIT ; 2014 ; 0 ; 0 ; 1 ; 1
PIT ; 2014 ; 0 ; 0 ; 1 ; 1
CLE ; 2014 ; 0 ; 0 ; 1 ; 1
CLE ; 2014 ; 0 ; 0 ; 1 ; 1
CLE ; 2014 ; 0 ; 0 ; 1 ; 1
MIN ; 2014 ; 0 ; 0 ; 1 ; 1
MIN ; 2014 ; 0 ; 0 ; 1 ; 1
MIN ; 2014 ; 0 ; 0 ; 1 ; 1
MIN ; 2014 ; 0 ; 0 ; 1 ; 1
SF ; 2014 ; 0 ; 0 ; 1 ; 1
SF ; 2014 ; 0 ; 0 ; 1 ; 1
SF ; 2014 ; 0 ; 0 ; 1 ; 1
SF ; 2014 ; 0 ; 0 ; 1 ; 1
DAL ; 2014 ; 0 ; 0 ; 1 ; 1
DAL ; 2014 ; 0 ; 0 ; 1 ; 1
CAR ; 2014 ; 0 ; 0 ; 1 ; 1
CAR ; 2014 ; 0 ; 0 ; 1 ; 1
TB ; 2014 ; 0 ; 0 ; 1 ; 1
TB ; 2014 ; 0 ; 0 ; 1 ; 1
DEN ; 2014 ; 0 ; 0 ; 1 ; 1
DEN ; 2014 ; 0 ; 0 ; 1 ; 1
DEN ; 2014 ; 0 ; 0 ; 1 ; 1
IND ; 2014 ; 0 ; 0 ; 1 ; 1
DEN ; 2014 ; 0 ; 0 ; 1 ; 1
IND ; 2014 ; 0 ; 0 ; 1 ; 1
IND ; 2014 ; 0 ; 0 ; 1 ; 1
DET ; 2014 ; 0 ; 0 ; 1 ; 1
DET ; 2014 ; 0 ; 0 ; 1 ; 1
NYG ; 2014 ; 0 ; 0 ; 1 ; 1
DET ; 2014 ; 0 ; 0 ; 1 ; 1
NYG ; 2014 ; 0 ; 0 ; 1 ; 1
DET ; 2014 ; 1 ; 1 ; 0 ; 0
SD ; 2014 ; 0 ; 0 ; 1 ; 1
SD ; 2014 ; 0 ; 0 ; 1 ; 1
ARI ; 2014 ; 1 ; 0 ; 0 ; 0
ARI ; 2014 ; 1 ; 0 ; 0 ; 0
BAL ; 2014 ; 0 ; 0 ; 1 ; 1
BAL ; 2014 ; 0 ; 0 ; 1 ; 1
BUF ; 2014 ; 0 ; 0 ; 1 ; 1
MIA ; 2014 ; 0 ; 0 ; 1 ; 1
BUF ; 2014 ; 0 ; 0 ; 1 ; 1
DET ; 2014 ; 0 ; 0 ; 1 ; 1
CAR ; 2014 ; 0 ; 0 ; 1 ; 1
CAR ; 2014 ; 1 ; 1 ; 0 ; 0
CIN ; 2014 ; 0 ; 0 ; 1 ; 1
CIN ; 2014 ; 0 ; 0 ; 1 ; 1
CIN ; 2014 ; 0 ; 0 ; 1 ; 1
ATL ; 2014 ; 0 ; 0 ; 1 ; 1
CLE ; 2014 ; 0 ; 0 ; 1 ; 1
