Down,Ydstogo,Line,Value
1,15,72,3.286
1,15,73,3.381
1,15,74,3.478
1,15,75,3.577
1,15,76,3.678
1,15,77,3.775
1,15,78,3.865
1,15,79,3.95
1,15,80,4.031
1,15,81,4.097
1,15,82,4.172
1,15,83,4.241
1,15,84,4.303
1,15,85,4.364
1,16,1,-2.015
1,16,2,-1.879
1,16,3,-1.754
1,16,4,-1.647
1,16,5,-1.558
1,16,6,-1.473
1,16,7,-1.393
1,16,8,-1.316
1,16,9,-1.241
1,16,10,-1.168
1,16,11,-1.094
1,16,12,-1.021
1,16,13,-0.949
1,16,14,-0.877
1,16,15,-0.805
1,16,16,-0.733
1,16,17,-0.662
1,16,18,-0.591
1,16,19,-0.521
1,16,20,-0.45
1,16,21,-0.38
1,16,22,-0.309
1,16,23,-0.238
1,16,24,-0.165
1,16,25,-0.092
1,16,26,-0.019
1,16,27,0.053
1,16,28,0.126
1,16,29,0.196
1,16,30,0.267
1,16,31,0.336
1,16,32,0.404
1,16,33,0.474
1,16,34,0.542
1,16,35,0.612
1,16,36,0.679
1,16,37,0.745
1,16,38,0.812
1,16,39,0.878
1,16,40,0.939
1,16,41,1.005
1,16,42,1.069
1,16,43,1.133
1,16,44,1.197
1,16,45,1.26
1,16,46,1.324
1,16,47,1.387
1,16,48,1.452
1,16,49,1.517
1,16,50,1.581
1,16,51,1.645
1,16,52,1.709
1,16,53,1.777
1,16,54,1.843
1,16,55,1.912
1,16,56,1.982
1,16,57,2.048
1,16,58,2.117
1,16,59,2.184
1,16,60,2.252
1,16,61,2.321
1,16,62,2.388
1,16,63,2.46
1,16,64,2.534
1,16,65,2.612
1,16,66,2.692
1,16,67,2.774
1,16,68,2.858
1,16,69,2.945
1,16,70,3.034
1,16,71,3.126
1,16,72,3.221
1,16,73,3.317
1,16,74,3.415
1,16,75,3.516
1,16,76,3.611
1,16,77,3.701
1,16,78,3.786
1,16,79,3.866
1,16,80,3.943
1,16,81,4.01
1,16,82,4.078
1,16,83,4.141
1,16,84,4.201
1,17,1,-2.047
1,17,2,-1.915
1,17,3,-1.79
1,17,4,-1.685
1,17,5,-1.595
1,17,6,-1.509
1,17,7,-1.429
1,17,8,-1.353
1,17,9,-1.278
1,17,10,-1.204
1,17,11,-1.131
1,17,12,-1.058
1,17,13,-0.985
1,17,14,-0.913
1,17,15,-0.841
1,17,16,-0.769
1,17,17,-0.698
1,17,18,-0.629
1,17,19,-0.558
1,17,20,-0.487
1,17,21,-0.417
1,17,22,-0.345
1,17,23,-0.272
1,17,24,-0.199
1,17,25,-0.126
1,17,26,-0.054
1,17,27,0.019
1,17,28,0.089
1,17,29,0.16
1,17,30,0.23
1,17,31,0.298
1,17,32,0.367
1,17,33,0.436
1,17,34,0.505
1,17,35,0.572
1,17,36,0.639
1,17,37,0.705
1,17,38,0.77
1,17,39,0.832
1,17,40,0.897
1,17,41,0.96
1,17,42,1.024
1,17,43,1.087
1,17,44,1.15
1,17,45,1.211
1,17,46,1.274
1,17,47,1.337
1,17,48,1.401
1,17,49,1.464
1,17,50,1.525
1,17,51,1.588
1,17,52,1.652
1,17,53,1.718
1,17,54,1.785
1,17,55,1.851
1,17,56,1.917
1,17,57,1.982
1,17,58,2.048
1,17,59,2.114
1,17,60,2.18
1,17,61,2.246
1,17,62,2.313
1,17,63,2.386
1,17,64,2.462
1,17,65,2.541
1,17,66,2.622
1,17,67,2.704
1,17,68,2.79
1,17,69,2.876
1,17,70,2.967
1,17,71,3.061
1,17,72,3.156
1,17,73,3.254
1,17,74,3.354
1,17,75,3.449
1,17,76,3.538
1,17,77,3.622
1,17,78,3.702
1,17,79,3.779
1,17,80,3.855
1,17,81,3.914
1,17,82,3.976
1,17,83,4.036
1,18,1,-2.082
1,18,2,-1.949
1,18,3,-1.826
1,18,4,-1.72
1,18,5,-1.63
1,18,6,-1.544
1,18,7,-1.465
1,18,8,-1.388
1,18,9,-1.313
1,18,10,-1.239
1,18,11,-1.166
1,18,12,-1.092
1,18,13,-1.02
1,18,14,-0.948
1,18,15,-0.876
1,18,16,-0.805
1,18,17,-0.736
1,18,18,-0.665
1,18,19,-0.594
1,18,20,-0.523
1,18,21,-0.451
1,18,22,-0.378
1,18,23,-0.305
1,18,24,-0.232
1,18,25,-0.16
1,18,26,-0.088
1,18,27,-0.017
1,18,28,0.054
1,18,29,0.124
1,18,30,0.192
1,18,31,0.261
1,18,32,0.33
1,18,33,0.399
1,18,34,0.467
1,18,35,0.533
1,18,36,0.599
1,18,37,0.664
1,18,38,0.726
1,18,39,0.79
1,18,40,0.853
1,18,41,0.917
1,18,42,0.978
1,18,43,1.041
1,18,44,1.102
1,18,45,1.162
1,18,46,1.225
1,18,47,1.287
1,18,48,1.349
1,18,49,1.409
1,18,50,1.469
1,18,51,1.532
1,18,52,1.594
1,18,53,1.661
1,18,54,1.725
1,18,55,1.787
1,18,56,1.852
1,18,57,1.914
1,18,58,1.979
1,18,59,2.042
1,18,60,2.105
1,18,61,2.172
1,18,62,2.241
1,18,63,2.316
1,18,64,2.392
1,18,65,2.471
1,18,66,2.553
1,18,67,2.637
1,18,68,2.721
1,18,69,2.811
1,18,70,2.902
1,18,71,2.997
1,18,72,3.094
1,18,73,3.193
1,18,74,3.287
1,18,75,3.377
1,18,76,3.46
1,18,77,3.54
1,18,78,3.617
1,18,79,3.692
1,18,80,3.762
1,18,81,3.815
1,18,82,3.875
1,19,1,-2.114
1,19,2,-1.983
1,19,3,-1.859
1,19,4,-1.753
1,19,5,-1.664
1,19,6,-1.579
1,19,7,-1.5
1,19,8,-1.422
1,19,9,-1.347
1,19,10,-1.273
1,19,11,-1.199
1,19,12,-1.126
1,19,13,-1.054
1,19,14,-0.982
1,19,15,-0.91
1,19,16,-0.841
1,19,17,-0.77
1,19,18,-0.699
1,19,19,-0.628
1,19,20,-0.556
1,19,21,-0.483
1,19,22,-0.41
1,19,23,-0.337
1,19,24,-0.265
1,19,25,-0.192
1,19,26,-0.122
1,19,27,-0.051
1,19,28,0.019
1,19,29,0.087
1,19,30,0.157
1,19,31,0.225
1,19,32,0.295
1,19,33,0.362
1,19,34,0.429
1,19,35,0.495
1,19,36,0.56
1,19,37,0.621
1,19,38,0.686
1,19,39,0.748
1,19,40,0.811
1,19,41,0.872
1,19,42,0.934
1,19,43,0.995
1,19,44,1.054
1,19,45,1.115
1,19,46,1.177
1,19,47,1.236
1,19,48,1.296
1,19,49,1.354
1,19,50,1.415
1,19,51,1.476
1,19,52,1.539
1,19,53,1.603
1,19,54,1.663
1,19,55,1.724
1,19,56,1.785
1,19,57,1.847
1,19,58,1.909
1,19,59,1.97
1,19,60,2.033
1,19,61,2.101
1,19,62,2.172
1,19,63,2.248
1,19,64,2.324
1,19,65,2.404
1,19,66,2.487
1,19,67,2.57
1,19,68,2.658
1,19,69,2.747
1,19,70,2.84
1,19,71,2.936
1,19,72,3.034
1,19,73,3.128
1,19,74,3.217
1,19,75,3.301
1,19,76,3.38
1,19,77,3.457
1,19,78,3.533
1,19,79,3.603
1,19,80,3.668
1,19,81,3.717
1,20,1,-2.146
1,20,2,-2.014
1,20,3,-1.89
1,20,4,-1.786
1,20,5,-1.697
1,20,6,-1.612
1,20,7,-1.532
1,20,8,-1.454
1,20,9,-1.379
1,20,10,-1.305
1,20,11,-1.231
1,20,12,-1.158
1,20,13,-1.086
1,20,14,-1.015
1,20,15,-0.945
1,20,16,-0.874
1,20,17,-0.803
1,20,18,-0.732
1,20,19,-0.66
1,20,20,-0.587
1,20,21,-0.514
1,20,22,-0.441
1,20,23,-0.368
1,20,24,-0.296
1,20,25,-0.225
1,20,26,-0.154
1,20,27,-0.084
1,20,28,-0.016
1,20,29,0.054
1,20,30,0.123
1,20,31,0.192
1,20,32,0.26
1,20,33,0.326
1,20,34,0.392
1,20,35,0.458
1,20,36,0.519
1,20,37,0.583
1,20,38,0.645
1,20,39,0.708
1,20,40,0.769
1,20,41,0.83
1,20,42,0.89
1,20,43,0.949
1,20,44,1.009
1,20,45,1.069
1,20,46,1.128
1,20,47,1.185
1,20,48,1.243
1,20,49,1.302
1,20,50,1.36
1,20,51,1.422
1,20,52,1.482
1,20,53,1.542
1,20,54,1.601
1,20,55,1.659
1,20,56,1.72
1,20,57,1.779
1,20,58,1.838
1,20,59,1.899
1,20,60,1.964
1,20,61,2.034
1,20,62,2.106
1,20,63,2.182
1,20,64,2.26
1,20,65,2.34
1,20,66,2.422
1,20,67,2.508
1,20,68,2.596
1,20,69,2.687
1,20,70,2.781
1,20,71,2.877
1,20,72,2.97
1,20,73,3.059
1,20,74,3.143
1,20,75,3.223
1,20,76,3.3
1,20,77,3.377
1,20,78,3.448
1,20,79,3.513
1,20,80,3.576
1,21,1,-2.175
1,21,2,-2.043
1,21,3,-1.921
1,21,4,-1.817
1,21,5,-1.728
1,21,6,-1.643
1,21,7,-1.563
1,21,8,-1.485
1,21,9,-1.409
1,21,10,-1.336
1,21,11,-1.262
1,21,12,-1.189
1,21,13,-1.117
1,21,14,-1.048
1,21,15,-0.976
1,21,16,-0.905
1,21,17,-0.834
1,21,18,-0.762
1,21,19,-0.689
1,21,20,-0.615
1,21,21,-0.543
1,21,22,-0.47
1,21,23,-0.398
1,21,24,-0.327
1,21,25,-0.256
1,21,26,-0.186
1,21,27,-0.117
1,21,28,-0.047
1,21,29,0.021
1,21,30,0.091
1,21,31,0.158
1,21,32,0.225
1,21,33,0.291
1,21,34,0.357
1,21,35,0.418
1,21,36,0.482
1,21,37,0.545
1,21,38,0.607
1,21,39,0.668
1,21,40,0.729
1,21,41,0.788
1,21,42,0.846
1,21,43,0.905
1,21,44,0.965
1,21,45,1.022
1,21,46,1.079
1,21,47,1.134
1,21,48,1.193
1,21,49,1.25
1,21,50,1.309
1,21,51,1.368
1,21,52,1.424
1,21,53,1.482
1,21,54,1.539
1,21,55,1.596
1,21,56,1.654
1,21,57,1.71
1,21,58,1.77
1,21,59,1.833
1,21,60,1.899
1,21,61,1.97
1,21,62,2.043
1,21,63,2.12
1,21,64,2.198
1,21,65,2.279
1,21,66,2.363
1,21,67,2.449
1,21,68,2.538
1,21,69,2.63
1,21,70,2.725
1,21,71,2.817
1,21,72,2.905
1,21,73,2.989
1,21,74,3.069
1,21,75,3.147
1,21,76,3.224
1,21,77,3.296
1,21,78,3.362
1,21,79,3.425
1,22,1,-2.203
1,22,2,-2.071
1,22,3,-1.95
1,22,4,-1.846
1,22,5,-1.757
1,22,6,-1.672
1,22,7,-1.592
1,22,8,-1.514
1,22,9,-1.438
1,22,10,-1.364
1,22,11,-1.291
1,22,12,-1.218
1,22,13,-1.149
1,22,14,-1.077
1,22,15,-1.006
1,22,16,-0.935
1,22,17,-0.862
1,22,18,-0.79
1,22,19,-0.716
1,22,20,-0.643
1,22,21,-0.571
1,22,22,-0.498
1,22,23,-0.427
1,22,24,-0.356
1,22,25,-0.286
1,22,26,-0.217
1,22,27,-0.147
1,22,28,-0.078
1,22,29,-0.009
1,22,30,0.059
1,22,31,0.126
1,22,32,0.192
1,22,33,0.258
1,22,34,0.32
1,22,35,0.384
1,22,36,0.446
1,22,37,0.509
1,22,38,0.57
1,22,39,0.63
1,22,40,0.689
1,22,41,0.747
1,22,42,0.806
1,22,43,0.864
1,22,44,0.921
1,22,45,0.976
1,22,46,1.03
1,22,47,1.086
1,22,48,1.142
1,22,49,1.2
1,22,50,1.256
1,22,51,1.312
1,22,52,1.367
1,22,53,1.422
1,22,54,1.478
1,22,55,1.533
1,22,56,1.588
1,22,57,1.645
1,22,58,1.706
1,22,59,1.771
1,22,60,1.838
1,22,61,1.91
1,22,62,1.983
1,22,63,2.061
1,22,64,2.14
1,22,65,2.222
1,22,66,2.307
1,22,67,2.394
1,22,68,2.484
1,22,69,2.576
1,22,70,2.667
1,22,71,2.754
1,22,72,2.838
1,22,73,2.919
1,22,74,2.997
1,22,75,3.074
1,22,76,3.147
1,22,77,3.214
1,22,78,3.278
1,23,1,-2.229
1,23,2,-2.098
1,23,3,-1.977
1,23,4,-1.873
1,23,5,-1.784
1,23,6,-1.699
1,23,7,-1.618
1,23,8,-1.541
1,23,9,-1.465
1,23,10,-1.392
1,23,11,-1.319
1,23,12,-1.248
1,23,13,-1.176
1,23,14,-1.105
1,23,15,-1.034
1,23,16,-0.961
1,23,17,-0.888
1,23,18,-0.815
1,23,19,-0.742
1,23,20,-0.669
1,23,21,-0.597
1,23,22,-0.526
1,23,23,-0.455
1,23,24,-0.384
1,23,25,-0.315
1,23,26,-0.245
1,23,27,-0.176
1,23,28,-0.107
1,23,29,-0.039
1,23,30,0.028
1,23,31,0.095
1,23,32,0.161
1,23,33,0.223
1,23,34,0.288
1,23,35,0.35
1,23,36,0.413
1,23,37,0.473
1,23,38,0.534
1,23,39,0.593
1,23,40,0.65
1,23,41,0.709
1,23,42,0.766
1,23,43,0.822
1,23,44,0.877
1,23,45,0.93
1,23,46,0.986
1,23,47,1.039
1,23,48,1.096
1,23,49,1.151
1,23,50,1.203
1,23,51,1.257
1,23,52,1.31
1,23,53,1.365
1,23,54,1.418
1,23,55,1.47
1,23,56,1.526
1,23,57,1.584
1,23,58,1.647
1,23,59,1.713
1,23,60,1.781
1,23,61,1.853
1,23,62,1.927
1,23,63,2.005
1,23,64,2.086
1,23,65,2.169
1,23,66,2.254
1,23,67,2.342
1,23,68,2.433
1,23,69,2.521
1,23,70,2.608
1,23,71,2.691
1,23,72,2.772
1,23,73,2.85
1,23,74,2.928
1,23,75,3.002
1,23,76,3.07
1,23,77,3.136
1,24,1,-2.254
1,24,2,-2.123
1,24,3,-2.002
1,24,4,-1.898
1,24,5,-1.809
1,24,6,-1.724
1,24,7,-1.644
1,24,8,-1.566
1,24,9,-1.491
1,24,10,-1.417
1,24,11,-1.347
1,24,12,-1.274
1,24,13,-1.202
1,24,14,-1.131
1,24,15,-1.058
1,24,16,-0.985
1,24,17,-0.912
1,24,18,-0.839
1,24,19,-0.766
1,24,20,-0.694
1,24,21,-0.623
1,24,22,-0.551
1,24,23,-0.481
1,24,24,-0.412
1,24,25,-0.342
1,24,26,-0.272
1,24,27,-0.203
1,24,28,-0.134
1,24,29,-0.067
1,24,30,0
1,24,31,0.066
1,24,32,0.129
1,24,33,0.193
1,24,34,0.256
1,24,35,0.319
1,24,36,0.379
1,24,37,0.44
1,24,38,0.499
1,24,39,0.557
1,24,40,0.615
1,24,41,0.672
1,24,42,0.727
1,24,43,0.781
1,24,44,0.834
1,24,45,0.888
1,24,46,0.941
1,24,47,0.995
1,24,48,1.05
1,24,49,1.101
1,24,50,1.152
1,24,51,1.204
1,24,52,1.256
1,24,53,1.308
1,24,54,1.358
1,24,55,1.411
1,24,56,1.468
1,24,57,1.528
1,24,58,1.593
1,24,59,1.659
1,24,60,1.728
1,24,61,1.801
1,24,62,1.875
1,24,63,1.955
1,24,64,2.036
1,24,65,2.119
1,24,66,2.205
1,24,67,2.294
1,24,68,2.381
1,24,69,2.466
1,24,70,2.548
1,24,71,2.628
1,24,72,2.707
1,24,73,2.786
1,24,74,2.86
1,24,75,2.93
1,24,76,2.997
1,25,1,-2.276
1,25,2,-2.145
1,25,3,-2.025
1,25,4,-1.921
1,25,5,-1.832
1,25,6,-1.747
1,25,7,-1.667
1,25,8,-1.589
1,25,9,-1.514
1,25,10,-1.443
1,25,11,-1.37
1,25,12,-1.298
1,25,13,-1.226
1,25,14,-1.154
1,25,15,-1.081
1,25,16,-1.007
1,25,17,-0.934
1,25,18,-0.861
1,25,19,-0.789
1,25,20,-0.718
1,25,21,-0.646
1,25,22,-0.576
1,25,23,-0.506
1,25,24,-0.436
1,25,25,-0.367
1,25,26,-0.297
1,25,27,-0.228
1,25,28,-0.161
1,25,29,-0.094
1,25,30,-0.027
1,25,31,0.036
1,25,32,0.101
1,25,33,0.164
1,25,34,0.227
1,25,35,0.288
1,25,36,0.349
1,25,37,0.407
1,25,38,0.465
1,25,39,0.523
1,25,40,0.58
1,25,41,0.635
1,25,42,0.689
1,25,43,0.741
1,25,44,0.794
1,25,45,0.846
1,25,46,0.9
1,25,47,0.952
1,25,48,1.002
1,25,49,1.053
1,25,50,1.102
1,25,51,1.153
1,25,52,1.202
1,25,53,1.252
1,25,54,1.303
1,25,55,1.357
1,25,56,1.416
1,25,57,1.477
1,25,58,1.542
1,25,59,1.609
1,25,60,1.679
1,25,61,1.752
1,25,62,1.828
1,25,63,1.908
1,25,64,1.989
1,25,65,2.074
1,25,66,2.16
1,25,67,2.246
1,25,68,2.329
1,25,69,2.41
1,25,70,2.49
1,25,71,2.568
1,25,72,2.647
1,25,73,2.722
1,25,74,2.793
1,25,75,2.862
1,26,1,-2.297
1,26,2,-2.166
1,26,3,-2.046
1,26,4,-1.942
1,26,5,-1.853
1,26,6,-1.768
1,26,7,-1.688
1,26,8,-1.611
1,26,9,-1.538
1,26,10,-1.465
1,26,11,-1.392
1,26,12,-1.32
1,26,13,-1.247
1,26,14,-1.174
1,26,15,-1.101
1,26,16,-1.028
1,26,17,-0.955
1,26,18,-0.882
1,26,19,-0.811
1,26,20,-0.739
1,26,21,-0.669
1,26,22,-0.599
1,26,23,-0.529
1,26,24,-0.459
1,26,25,-0.389
1,26,26,-0.32
1,26,27,-0.253
1,26,28,-0.185
1,26,29,-0.118
1,26,30,-0.055
1,26,31,0.01
1,26,32,0.074
1,26,33,0.137
1,26,34,0.198
1,26,35,0.26
1,26,36,0.319
1,26,37,0.376
1,26,38,0.434
1,26,39,0.491
1,26,40,0.546
1,26,41,0.6
1,26,42,0.651
1,26,43,0.704
1,26,44,0.756
1,26,45,0.808
1,26,46,0.86
1,26,47,0.908
1,26,48,0.958
1,26,49,1.006
1,26,50,1.055
1,26,51,1.104
1,26,52,1.15
1,26,53,1.201
1,26,54,1.253
1,26,55,1.309
1,26,56,1.369
1,26,57,1.43
1,26,58,1.496
1,26,59,1.564
1,26,60,1.633
1,26,61,1.708
1,26,62,1.784
1,26,63,1.865
1,26,64,1.947
1,26,65,2.031
1,26,66,2.115
1,26,67,2.197
1,26,68,2.277
1,26,69,2.356
1,26,70,2.434
1,26,71,2.513
1,26,72,2.589
1,26,73,2.661
1,26,74,2.731
1,27,1,-2.316
1,27,2,-2.185
1,27,3,-2.065
1,27,4,-1.961
1,27,5,-1.873
1,27,6,-1.788
1,27,7,-1.708
1,27,8,-1.633
1,27,9,-1.558
1,27,10,-1.485
1,27,11,-1.412
1,27,12,-1.339
1,27,13,-1.266
1,27,14,-1.193
1,27,15,-1.119
1,27,16,-1.047
1,27,17,-0.974
1,27,18,-0.902
1,27,19,-0.831
1,27,20,-0.76
1,27,21,-0.69
1,27,22,-0.619
1,27,23,-0.55
1,27,24,-0.48
1,27,25,-0.411
1,27,26,-0.343
1,27,27,-0.275
1,27,28,-0.208
1,27,29,-0.144
1,27,30,-0.078
1,27,31,-0.014
1,27,32,0.049
1,27,33,0.111
1,27,34,0.172
1,27,35,0.232
1,27,36,0.29
1,27,37,0.348
1,27,38,0.405
1,27,39,0.46
1,27,40,0.514
1,27,41,0.565
1,27,42,0.618
1,27,43,0.668
1,27,44,0.721
1,27,45,0.771
1,27,46,0.819
1,27,47,0.867
1,27,48,0.915
1,27,49,0.962
1,27,50,1.009
1,27,51,1.055
1,27,52,1.103
1,27,53,1.155
1,27,54,1.209
1,27,55,1.266
1,27,56,1.326
1,27,57,1.388
1,27,58,1.454
1,27,59,1.521
1,27,60,1.593
1,27,61,1.668
1,27,62,1.744
1,27,63,1.826
1,27,64,1.908
1,27,65,1.99
1,27,66,2.071
1,27,67,2.15
1,27,68,2.227
1,27,69,2.304
1,27,70,2.383
1,27,71,2.459
1,27,72,2.532
1,27,73,2.603
1,28,1,-2.333
1,28,2,-2.203
1,28,3,-2.083
1,28,4,-1.979
1,28,5,-1.89
1,28,6,-1.806
1,28,7,-1.728
1,28,8,-1.651
1,28,9,-1.577
1,28,10,-1.504
1,28,11,-1.43
1,28,12,-1.356
1,28,13,-1.283
1,28,14,-1.21
1,28,15,-1.137
1,28,16,-1.064
1,28,17,-0.992
1,28,18,-0.92
1,28,19,-0.849
1,28,20,-0.779
1,28,21,-0.709
1,28,22,-0.639
1,28,23,-0.569
1,28,24,-0.499
1,28,25,-0.431
1,28,26,-0.363
1,28,27,-0.296
1,28,28,-0.231
1,28,29,-0.165
1,28,30,-0.101
1,28,31,-0.037
1,28,32,0.026
1,28,33,0.087
1,28,34,0.147
1,28,35,0.206
1,28,36,0.264
1,28,37,0.321
1,28,38,0.377
1,28,39,0.43
1,28,40,0.482
1,28,41,0.534
1,28,42,0.585
1,28,43,0.637
1,28,44,0.687
1,28,45,0.734
1,28,46,0.782
1,28,47,0.828
1,28,48,0.875
1,28,49,0.921
1,28,50,0.965
1,28,51,1.013
1,28,52,1.062
1,28,53,1.115
1,28,54,1.17
1,28,55,1.227
1,28,56,1.288
1,28,57,1.35
1,28,58,1.416
1,28,59,1.484
1,28,60,1.556
1,28,61,1.631
1,28,62,1.708
1,28,63,1.79
1,28,64,1.87
1,28,65,1.949
1,28,66,2.027
1,28,67,2.104
1,28,68,2.18
1,28,69,2.258
1,28,70,2.334
1,28,71,2.408
1,28,72,2.48
1,29,1,-2.348
1,29,2,-2.218
1,29,3,-2.098
1,29,4,-1.995
1,29,5,-1.907
1,29,6,-1.824
1,29,7,-1.745
1,29,8,-1.668
1,29,9,-1.593
1,29,10,-1.519
1,29,11,-1.445
1,29,12,-1.372
1,29,13,-1.298
1,29,14,-1.226
1,29,15,-1.152
1,29,16,-1.081
1,29,17,-1.009
1,29,18,-0.937
1,29,19,-0.867
1,29,20,-0.796
1,29,21,-0.726
1,29,22,-0.656
1,29,23,-0.586
1,29,24,-0.518
1,29,25,-0.449
1,29,26,-0.382
1,29,27,-0.316
1,29,28,-0.25
1,29,29,-0.185
1,29,30,-0.121
1,29,31,-0.058
1,29,32,0.004
1,29,33,0.064
1,29,34,0.124
1,29,35,0.182
1,29,36,0.24
1,29,37,0.295
1,29,38,0.349
1,29,39,0.402
1,29,40,0.454
1,29,41,0.505
1,29,42,0.556
1,29,43,0.606
1,29,44,0.653
1,29,45,0.7
1,29,46,0.746
1,29,47,0.791
1,29,48,0.837
1,29,49,0.881
1,29,50,0.926
1,29,51,0.974
1,29,52,1.025
1,29,53,1.079
1,29,54,1.134
1,29,55,1.192
1,29,56,1.253
1,29,57,1.316
1,29,58,1.383
1,29,59,1.452
1,29,60,1.522
1,29,61,1.598
1,29,62,1.676
1,29,63,1.755
1,29,64,1.833
1,29,65,1.909
1,29,66,1.985
1,29,67,2.061
1,29,68,2.138
1,29,69,2.213
1,29,70,2.287
1,29,71,2.36
1,30,1,-2.362
1,30,2,-2.232
1,30,3,-2.113
1,30,4,-2.01
1,30,5,-1.923
1,30,6,-1.839
1,30,7,-1.76
1,30,8,-1.683
1,30,9,-1.608
1,30,10,-1.533
1,30,11,-1.459
1,30,12,-1.385
1,30,13,-1.312
1,30,14,-1.24
1,30,15,-1.167
1,30,16,-1.095
1,30,17,-1.024
1,30,18,-0.953
1,30,19,-0.882
1,30,20,-0.812
1,30,21,-0.741
1,30,22,-0.672
1,30,23,-0.603
1,30,24,-0.534
1,30,25,-0.466
1,30,26,-0.4
1,30,27,-0.334
1,30,28,-0.269
1,30,29,-0.204
1,30,30,-0.14
1,30,31,-0.078
1,30,32,-0.017
1,30,33,0.043
1,30,34,0.102
1,30,35,0.161
1,30,36,0.217
1,30,37,0.271
1,30,38,0.324
1,30,39,0.376
1,30,40,0.427
1,30,41,0.478
1,30,42,0.528
1,30,43,0.575
1,30,44,0.622
1,30,45,0.667
1,30,46,0.713
1,30,47,0.757
1,30,48,0.8
1,30,49,0.844
1,30,50,0.891
1,30,51,0.94
1,30,52,0.992
1,30,53,1.046
1,30,54,1.102
1,30,55,1.16
1,30,56,1.222
1,30,57,1.286
1,30,58,1.353
1,30,59,1.422
1,30,60,1.493
1,30,61,1.569
1,30,62,1.644
1,30,63,1.721
1,30,64,1.796
1,30,65,1.871
1,30,66,1.946
1,30,67,2.023
1,30,68,2.098
1,30,69,2.171
1,30,70,2.244
1,31,1,-2.374
1,31,2,-2.245
1,31,3,-2.126
1,31,4,-2.025
1,31,5,-1.936
1,31,6,-1.852
1,31,7,-1.773
1,31,8,-1.696
1,31,9,-1.62
1,31,10,-1.546
1,31,11,-1.472
1,31,12,-1.398
1,31,13,-1.325
1,31,14,-1.253
1,31,15,-1.181
1,31,16,-1.109
1,31,17,-1.038
1,31,18,-0.967
1,31,19,-0.896
1,31,20,-0.826
1,31,21,-0.756
1,31,22,-0.686
1,31,23,-0.618
1,31,24,-0.549
1,31,25,-0.483
1,31,26,-0.416
1,31,27,-0.35
1,31,28,-0.285
1,31,29,-0.221
1,31,30,-0.158
1,31,31,-0.096
1,31,32,-0.036
1,31,33,0.024
1,31,34,0.083
1,31,35,0.14
1,31,36,0.194
1,31,37,0.247
1,31,38,0.301
1,31,39,0.352
1,31,40,0.403
1,31,41,0.453
1,31,42,0.5
1,31,43,0.547
1,31,44,0.593
1,31,45,0.637
1,31,46,0.681
1,31,47,0.723
1,31,48,0.767
1,31,49,0.812
1,31,50,0.86
1,31,51,0.91
1,31,52,0.962
1,31,53,1.017
1,31,54,1.074
1,31,55,1.132
1,31,56,1.194
1,31,57,1.258
1,31,58,1.326
1,31,59,1.395
1,31,60,1.467
1,31,61,1.541
1,31,62,1.614
1,31,63,1.689
1,31,64,1.762
1,31,65,1.836
1,31,66,1.912
1,31,67,1.987
1,31,68,2.06
1,31,69,2.133
1,32,1,-2.386
1,32,2,-2.257
1,32,3,-2.14
1,32,4,-2.036
1,32,5,-1.948
1,32,6,-1.864
1,32,7,-1.784
1,32,8,-1.707
1,32,9,-1.631
1,32,10,-1.557
1,32,11,-1.483
1,32,12,-1.409
1,32,13,-1.337
1,32,14,-1.265
1,32,15,-1.193
1,32,16,-1.122
1,32,17,-1.051
1,32,18,-0.98
1,32,19,-0.909
1,32,20,-0.838
1,32,21,-0.769
1,32,22,-0.7
1,32,23,-0.631
1,32,24,-0.564
1,32,25,-0.497
1,32,26,-0.431
1,32,27,-0.365
1,32,28,-0.301
1,32,29,-0.237
1,32,30,-0.174
1,32,31,-0.113
1,32,32,-0.053
1,32,33,0.007
1,32,34,0.064
1,32,35,0.12
1,32,36,0.173
1,32,37,0.227
1,32,38,0.279
1,32,39,0.331
1,32,40,0.381
1,32,41,0.428
1,32,42,0.475
1,32,43,0.521
1,32,44,0.566
1,32,45,0.609
1,32,46,0.651
1,32,47,0.694
1,32,48,0.738
1,32,49,0.785
1,32,50,0.833
1,32,51,0.884
1,32,52,0.936
1,32,53,0.991
1,32,54,1.048
1,32,55,1.107
1,32,56,1.17
1,32,57,1.234
1,32,58,1.302
1,32,59,1.371
1,32,60,1.441
1,32,61,1.514
1,32,62,1.585
1,32,63,1.658
1,32,64,1.731
1,32,65,1.805
1,32,66,1.88
1,32,67,1.953
1,32,68,2.025
1,33,1,-2.396
1,33,2,-2.269
1,33,3,-2.15
1,33,4,-2.047
1,33,5,-1.959
1,33,6,-1.874
1,33,7,-1.794
1,33,8,-1.717
1,33,9,-1.641
1,33,10,-1.567
1,33,11,-1.493
1,33,12,-1.42
1,33,13,-1.348
1,33,14,-1.276
1,33,15,-1.204
1,33,16,-1.133
1,33,17,-1.062
1,33,18,-0.991
1,33,19,-0.92
1,33,20,-0.85
1,33,21,-0.781
1,33,22,-0.712
1,33,23,-0.644
1,33,24,-0.577
1,33,25,-0.51
1,33,26,-0.444
1,33,27,-0.379
1,33,28,-0.315
1,33,29,-0.252
1,33,30,-0.19
1,33,31,-0.129
1,33,32,-0.068
1,33,33,-0.01
1,33,34,0.046
1,33,35,0.101
1,33,36,0.155
1,33,37,0.207
1,33,38,0.26
1,33,39,0.31
